class	tweet_id	id	Created_at	truncated	source	tweet_text	favorited	in_reply_to_screen_id	in_reply_to_user_id	screen_name	user_id	tweet_updatedtext
0	25945768304	10001851	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	@DrewMula Is the 9800 the one that does what the iPhone4 does? Ifso I'm not rating it. I would like the latest curve. I have the 8520. You?	false		24477224	SharLyrix	100643172	@DrewMula Is the 9800 the one that does what the iPhone4 does? Ifso I'm not rating it. I would like the latest curve. I have the 8520. You?
0	25945768408	10001859	2010-09-30 00:00:00	false	"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"	"RT @LoveJazz__: I don't sit still, I keep it moving like a drive-by."	false			PaytonNyrie	142880097	"RT @LoveJazz__: I don't sit still, I keep it moving like a drive-by."
1	25945768407	10001863	2010-09-30 00:00:00	false	"<a href=""http://lc4.in/J4Vn"" rel=""nofollow"">FicaFamoso222</a>"	"O #QueroSeguidores eh demais, voce consegue muitos seguidores rapidinho: http://lc4.in/2KAJ 933"	false			1babynerd	57040255	"O #QueroSeguidores eh demais, voce consegue muitos seguidores rapidinho: http://lc4.in/2KAJ 933"
-1	25945768607	10001873	2010-09-30 00:00:00	false	web	"Where's my purple hat?..... I miss you ""Baby come back to me!"""	false			Mj4MaryJane420	135218620	"Where's my purple hat?..... I miss you ""Baby come back to me!"""
1	25945768902	10001892	2010-09-30 00:00:00	false	web	"I don't know, I don't know what he's after. He's such a beautiful, beautiful disaster."	false			tipsy_tori	37042402	"I don't know, I don't know what he's after. He's such a beautiful, beautiful disaster."
-1	25945768508	10001904	2010-09-30 00:00:00	false	web	Ten steps to assure you are the token black guy by Lee Jordan. #BadSelfHelpBooks	false			LMaIfoy	166768191	Ten steps to assure you are the token black guy by Lee Jordan. #BadSelfHelpBooks
-1	25945768800	10001905	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	@Tess_GQ on me at that age either that or be a bum	false		136015825	chxckdeznxtz	86487022	@Tess_GQ on me at that age either that or be a bum
1	25945769107	10001920	2010-09-30 00:00:00	false	"<a href=""/devices"" rel=""nofollow"">txt</a>"	@iamfelipa I'm gonna take daisy dukes bikinis on top hahaha kidding	false		19000970	Starslover23	23206946	@iamfelipa I'm gonna take daisy dukes bikinis on top hahaha kidding
0	25945769304	10001936	2010-09-30 00:00:00	false	"<a href=""http://seesmic.com/seesmic_desktop/sd2"" rel=""nofollow"">Seesmic Desktop</a>"	@2jase @dcdebbie What kind of sex was he having to break it at a 90 degree angle? ;&gt;	false		21117160	timcorrimal	4264291	@2jase @dcdebbie What kind of sex was he having to break it at a 90 degree angle? ;&gt;
0	25945769308	10001939	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	"@theTRu aww, so old! When does he stop being ""little"" boy and move onto being ""medium boy""?"	false		14868793	goldentwig	12930602	"@theTRu aww, so old! When does he stop being ""little"" boy and move onto being ""medium boy""?"
-1	25945769101	10001948	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	"Edmundo abandona ese cuerpo RT @salteveneno: no todos piensan como tu, cuando eso pase... cuando eso pase... (cont) http://tl.gd/690etl"	false			jstorresoraa	72380570	"Edmundo abandona ese cuerpo RT @salteveneno: no todos piensan como tu, cuando eso pase... cuando eso pase... (cont) http://tl.gd/690etl"
1	25945769504	10001954	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	With a girl (I was like 12yrs old) with a guy I don't remember the year I was in middle school I remember the person tho...	false			sheena709	35807509	With a girl (I was like 12yrs old) with a guy I don't remember the year I was in middle school I remember the person tho...
0	25945769500	10001958	2010-09-30 00:00:00	false	"<a href=""http://seesmic.com/app"" rel=""nofollow"">Seesmic Web</a>"	@Becky_zz Te cayo el frutero? bueno vale como diria @williecolon si del cielo te caen limones aprende a hacer limonada...	false		80064685	GustavoEBarriga	44066119	@Becky_zz Te cayo el frutero? bueno vale como diria @williecolon si del cielo te caen limones aprende a hacer limonada...
-1	25945769300	10001965	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	@PhilthyRich313 nigga u too reckless for life lol	false		130393072	AudaciouslyDope	76748352	@PhilthyRich313 nigga u too reckless for life lol
-1	25945769904	10001986	2010-09-30 00:00:00	false	web	"kiero escapar, kiero volve, hacer mi vida, pero es un sue�o irrealizable, porke yo...aun lo amo"	false			kimy_pegazo	138833480	"kiero escapar, kiero volve, hacer mi vida, pero es un sue�o irrealizable, porke yo...aun lo amo"
0	25945770000	10001990	2010-09-30 00:00:00	false	"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	"A LOS 18 DEL 2DO TIEMPO SALE FRANK CARILAO , EN SU REEMPLAZO ALVARO RAMOS EN EL MUNICIPAL IQUIQUE"	false			MinutoFinal	104586430	"A LOS 18 DEL 2DO TIEMPO SALE FRANK CARILAO , EN SU REEMPLAZO ALVARO RAMOS EN EL MUNICIPAL IQUIQUE"
0	25945770005	10001992	2010-09-30 00:00:00	false	web	que sono	false			faaela_s2	76102044	que sono
1	25945770108	10002000	2010-09-30 00:00:00	false	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>"	When I wake up I just pound the urban beat music station on sasktel that shit gets me going	false			rds4life	102824851	When I wake up I just pound the urban beat music station on sasktel that shit gets me going
-1	25945770205	10002008	2010-09-30 00:00:00	false	web	i have a meeting tomorrow for school but im not going to it cz i want to see #USmile video	false			JBLooveers	172895635	i have a meeting tomorrow for school but im not going to it cz i want to see #USmile video
0	25945770009	10002018	2010-09-30 00:00:00	false	"<a href=""http://m.tweete.net"" rel=""nofollow"">m.tweete.net</a>"	bakar buku nilainya haha RT @muncradd: ga ada nilai dong gue nka RT @vebrianprima: ga usah dicari RT @muncradd: blm... http://mtw.tl/luua0p	false			vebrianprima	139610349	bakar buku nilainya haha RT @muncradd: ga ada nilai dong gue nka RT @vebrianprima: ga usah dicari RT @muncradd: blm... http://mtw.tl/luua0p
0	25945770401	10002025	2010-09-30 00:00:00	false	"<a href=""/devices"" rel=""nofollow"">txt</a>"	Thts tht bull shidd	false			LaKenyaLovely	191872213	Thts tht bull shidd
-1	25945770506	10002039	2010-09-30 00:00:00	false	"<a href=""http://m.tweete.net"" rel=""nofollow"">m.tweete.net</a>"	Budeg dah gua -.-	false			iedermawanti	127870921	Budeg dah gua -.-
-1	25945770709	10002056	2010-09-30 00:00:00	false	web	vagabunda � foda! --'	false			Thais_Rib	120641033	vagabunda � foda! --'
-1	25945771008	10002074	2010-09-30 00:00:00	false	"<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>"	It is so hard to keep my eyes open!	false			nurnilam89	188803918	It is so hard to keep my eyes open!
0	25945771005	10002077	2010-09-30 00:00:00	false	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>"	@ik_kaaa ah enggak saya g brani kalo sama mbaknya RT	false		120423572	vian234sc	119420366	@ik_kaaa ah enggak saya g brani kalo sama mbaknya RT
1	25945771001	10002079	2010-09-30 00:00:00	false	web	Que me estas haciendo?! No se si es magia o hechicer�a pero no dejes de hacerlo porque me encanta!	false			Paty_Rod	70462510	Que me estas haciendo?! No se si es magia o hechicer�a pero no dejes de hacerlo porque me encanta!
-1	25945771002	10002081	2010-09-30 00:00:00	false	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>"	"@fogoeterno At� a CBF derrubar este absurdo, � G3."	false		84494245	Fred_Soares	41861221	"@fogoeterno At� a CBF derrubar este absurdo, � G3."
0	25945770701	10002083	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	"Sama penglay maksud loe?? Hahaha RT @ADITitucewe: sm mia ayam mang john wang, sm ehmm RT @nawangrika: (cont) http://tl.gd/690f05"	false			nawangrika	192496697	"Sama penglay maksud loe?? Hahaha RT @ADITitucewe: sm mia ayam mang john wang, sm ehmm RT @nawangrika: (cont) http://tl.gd/690f05"
0	25945771102	10002086	2010-09-30 00:00:00	false	web	"si la corbata esta colgada con nudo holandes, pueden golpear y dejan pasar algunos segundos"	false			Fryjoladas	163581001	"si la corbata esta colgada con nudo holandes, pueden golpear y dejan pasar algunos segundos"
0	25945771201	10002091	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	@ShenekaAdams follow me	false		16673330	MrLOUDpAkK	196428036	@ShenekaAdams follow me
0	25945771200	10002093	2010-09-30 00:00:00	false	"<a href=""/devices"" rel=""nofollow"">txt</a>"	IDK ABOUT ANYBODY ELSE BUT I AINT NEVA IN MY DORM..... .LOLZ	false			Kryp2night	187824604	IDK ABOUT ANYBODY ELSE BUT I AINT NEVA IN MY DORM..... .LOLZ
-1	25945771206	10002094	2010-09-30 00:00:00	false	web	THE #NCSTATEFAIR is also the same week as #ECUHOMECOMING. So NO fair for me. The 1st time in 18 years!	false			DynamicDenzel	95985446	THE #NCSTATEFAIR is also the same week as #ECUHOMECOMING. So NO fair for me. The 1st time in 18 years!
1	25945771304	10002119	2010-09-30 00:00:00	false	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	Post Timberman.. What to do now...: It's been a little while since I finished my first half ironman.  I was pretty... http://bit.ly/cKjGSP	false			eschneid	6095142	Post Timberman.. What to do now...: It's been a little while since I finished my first half ironman.  I was pretty... http://bit.ly/cKjGSP
-1	25945771704	10002126	2010-09-30 00:00:00	false	web	"@andrejgrujic depois do que ele falou na coletiva, tb n�o o quero aqui, pelo menos n�o agora. Mostrou muita  imaturidade."	false		162522165	blogdonavarro_	52567147	"@andrejgrujic depois do que ele falou na coletiva, tb n�o o quero aqui, pelo menos n�o agora. Mostrou muita  imaturidade."
-1	25945771701	10002127	2010-09-30 00:00:00	false	"<a href=""http://getsocialscope.com"" rel=""nofollow"">SocialScope</a>"	"@LaireSiwi bukan BOM,tapi orang bwa bahan kimia yang mledug dijalan."	false		109256635	terONGGOK	90183479	"@LaireSiwi bukan BOM,tapi orang bwa bahan kimia yang mledug dijalan."
1	25945772008	10002150	2010-09-30 00:00:00	false	web	Exposing Nana to the music I listen to. She LOVES @JonnyCraig4L	false			_DropDeadGaby	156443521	Exposing Nana to the music I listen to. She LOVES @JonnyCraig4L
0	25945772108	10002156	2010-09-30 00:00:00	false	"<a href=""http://www.sidekick.com"" rel=""nofollow"">T-Mobile Sidekick</a>"	"@OH_U_TASTYHUH takn my box braids out, wyd?"	false		155519904	Missezz_Larsiny	146094132	"@OH_U_TASTYHUH takn my box braids out, wyd?"
1	25945772702	10002201	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	@oohnathie �... Parece q foi premeditado. Eu teria ficado mais a vontade se na hora tivesse ouvindo um som. Poderia mandar um egipcio facil	false		23533248	follow_fe	42962880	@oohnathie �... Parece q foi premeditado. Eu teria ficado mais a vontade se na hora tivesse ouvindo um som. Poderia mandar um egipcio facil
-1	25945772709	10002204	2010-09-30 00:00:00	false	web	When I was making homemade chicken nuggets earlier.. I was cutting up the chicken breast and my boobs started to hurt.. lmao FORREAL	false			TeezyBee	34962450	When I was making homemade chicken nuggets earlier.. I was cutting up the chicken breast and my boobs started to hurt.. lmao FORREAL
-1	25945772708	10002207	2010-09-30 00:00:00	false	web	hahaha..She Smashed The Homies	false			DoppelGanger_KB	154743030	hahaha..She Smashed The Homies
0	25945772901	10002222	2010-09-30 00:00:00	false	web	HAHAHAHAHAAHAHA.&lt;3	false			valtotheval	42780248	HAHAHAHAHAAHAHA.&lt;3
1	25945773100	10002237	2010-09-30 00:00:00	false	web	"@brumricardo cada vez que assisto um jogo do Gr�mio, independente do advers�rio, sinto vontade de conhecer o Ol�mpico. torcida LINDA!"	false		41277422	marylazarini	37245721	"@brumricardo cada vez que assisto um jogo do Gr�mio, independente do advers�rio, sinto vontade de conhecer o Ol�mpico. torcida LINDA!"
0	25945773105	10002238	2010-09-30 00:00:00	false	web	@_vinnysouza vamo ve daqui pra frente	false		168322858	sooniinho	164146949	@_vinnysouza vamo ve daqui pra frente
0	25945773209	10002243	2010-09-30 00:00:00	false	web	@kafag tia vc ta ai?	false		83670164	ebmerlo	186250074	@kafag tia vc ta ai?
1	25945773305	10002247	2010-09-30 00:00:00	false	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	casino fun night http://bit.ly/9UzHQO	false			sepuapus	154897266	casino fun night http://bit.ly/9UzHQO
0	25945773809	10002287	2010-09-30 00:00:00	false	web	@flak0u lo vas a negar? -.-'	false		166982717	bubuzOtah	100394002	@flak0u lo vas a negar? -.-'
0	25945773300	10002291	2010-09-30 00:00:00	true	web	"RT @YepImATeen: Gretchen: ""He's your cousin."" Karen: ""Yeah, but he's my FIRST cousin. See there's cousins, then first cousins. That's st ..."	false			YepImATeen	178543338	"RT @YepImATeen: Gretchen: ""He's your cousin."" Karen: ""Yeah, but he's my FIRST cousin. See there's cousins, then first cousins. That's st ..."
1	25945774107	10002306	2010-09-30 00:00:00	false	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>"	@KingShowtime22 Coo you get to break the sound barrer don't you	false		46504861	DOMOFRESH	64927730	@KingShowtime22 Coo you get to break the sound barrer don't you
1	25945774106	10002307	2010-09-30 00:00:00	false	web	@dIDi3Rmtz nomas por estas esperando a mi primaso muy bien jijijiji	false		129854801	SusanaSanchez27	132402465	@dIDi3Rmtz nomas por estas esperando a mi primaso muy bien jijijiji
1	25945774109	10002309	2010-09-30 00:00:00	false	"<a href=""http://www.snaptu.com"" rel=""nofollow"">Snaptu.com</a>"	America's Billionaires In The Making http://bit.ly/dfnMn1	false			TheMacharia	71556832	America's Billionaires In The Making http://bit.ly/dfnMn1
1	25945774002	10002311	2010-09-30 00:00:00	false	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>"	"RT @bieber4charity: I THROW MY HANDS UP IN THE AIR SOMETIMES SAYING, ""AYOOO, WHERE'S THE U SMILE VIDEOOO?"""	false			bieber4charity	165577853	"RT @bieber4charity: I THROW MY HANDS UP IN THE AIR SOMETIMES SAYING, ""AYOOO, WHERE'S THE U SMILE VIDEOOO?"""
0	25945774202	10002313	2010-09-30 00:00:00	false	"<a href=""http://m.tweete.net"" rel=""nofollow"">m.tweete.net</a>"	Tl sepi	false			nurlitadian	97826989	Tl sepi
0	25945774009	10002318	2010-09-30 00:00:00	false	"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"	"Tal como lo puse en la manana, hoy SI me quede en el anfiteatro!Vali� la pena la desvelada! Ademas la practica fue con el muerto!Incre�ble!!"	false			JimeRey	102838517	"Tal como lo puse en la manana, hoy SI me quede en el anfiteatro!Vali� la pena la desvelada! Ademas la practica fue con el muerto!Incre�ble!!"
1	25945774207	10002319	2010-09-30 00:00:00	false	"<a href=""http://fun140.com/"" rel=""nofollow"">Fun140</a>"	"Acabo de completar ""Safadeza oculta"" e meu resultado foi: minha safadeza oculta � enoormee! Experimente: http://bit.ly/dscEZS"	false			LuisFelipe_MS	35090712	"Acabo de completar ""Safadeza oculta"" e meu resultado foi: minha safadeza oculta � enoormee! Experimente: http://bit.ly/dscEZS"
-1	25945774401	10002327	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	Susah bgd sih...	false			kwasas_ok	97177919	Susah bgd sih...
0	25945774405	10002329	2010-09-30 00:00:00	false	web	@Goodooi levando e vc?	false		76563666	cahloirah	63234637	@Goodooi levando e vc?
-1	25945774400	10002332	2010-09-30 00:00:00	false	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>"	"Whatchu durin?!? *yeah that's my gangsta face, wanna fight?!* http://twitpic.com/2t8gid"	false			OreinaO	18372115	"Whatchu durin?!? *yeah that's my gangsta face, wanna fight?!* http://twitpic.com/2t8gid"
0	25945774500	10002338	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	@BieberVIP is amazing. GO MOLEST HER FOLLOW BUTTON.	false		145025959	BIEBERSUPREME	166702215	@BieberVIP is amazing. GO MOLEST HER FOLLOW BUTTON.
-1	25945774503	10002343	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	RT @BJKeys: RT @LolaG_: You only live once. You're dead forever.	false			_vh1	79233696	RT @BJKeys: RT @LolaG_: You only live once. You're dead forever.
0	25945774601	10002345	2010-09-30 00:00:00	false	web	don't worry bout my motherfucking name	false			daeshamonet	37142882	don't worry bout my motherfucking name
0	25945774404	10002346	2010-09-30 00:00:00	true	web	"RT @Zodiculo: #Escorpi�o detesta: Indecis�o (coisa de libriano), vaidades (coisa de libriano) e exibicionismo (coisa de libriano) #Zodic ..."	false			Zodiculo	109126270	"RT @Zodiculo: #Escorpi�o detesta: Indecis�o (coisa de libriano), vaidades (coisa de libriano) e exibicionismo (coisa de libriano) #Zodic ..."
0	25945774608	10002352	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	Sucks. Plural.	false			lanabellekins	30791336	Sucks. Plural.
-1	25945774702	10002357	2010-09-30 00:00:00	false	web	"RT @papadimitriou #ncc2010 @tanakayoshikazu wants GREE to reach 100m users, hence international expansion.-&gt; maybe too late?"	false			rafik	9516202	"RT @papadimitriou #ncc2010 @tanakayoshikazu wants GREE to reach 100m users, hence international expansion.-&gt; maybe too late?"
1	25945774802	10002363	2010-09-30 00:00:00	false	web	mas me deu 1 vontade de assistis todos os dragon ball ):	false			oieusouumlimao	132112853	mas me deu 1 vontade de assistis todos os dragon ball ):
-1	25945774800	10002364	2010-09-30 00:00:00	false	web	@ItssKeeshaa Yo Me and you are gonna FIGHT!	false		127393368	RizzoDaKid	154005062	@ItssKeeshaa Yo Me and you are gonna FIGHT!
-1	25945774909	10002370	2010-09-30 00:00:00	false	"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	"Inferno, s� pq elogiei o tamanho da atualiza��o do iTunes a instala��o est� de rosca aqui... O.�"	false			Charlinger	14286711	"Inferno, s� pq elogiei o tamanho da atualiza��o do iTunes a instala��o est� de rosca aqui... O.�"
-1	25945775108	10002386	2010-09-30 00:00:00	false	"<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>"	@iSCREAM4BIEBS http://twitpic.com/2sz732 - awww and Calgary loves him haha Lol	false		136875150	ValerieGamez	175882382	@iSCREAM4BIEBS http://twitpic.com/2sz732 - awww and Calgary loves him haha Lol
1	25945775203	10002391	2010-09-30 00:00:00	false	web	"As much as I love to tweet, I have to continue on my assignment."	false			sallykwan	31702948	"As much as I love to tweet, I have to continue on my assignment."
1	25945775302	10002397	2010-09-30 00:00:00	false	"<a href=""http://tinyurl.com/tweetcaster"" rel=""nofollow"">TweetCaster</a>"	"La pel�cula de Hidalgo: muy bn. Si as� fue el cura, creo que nos hubi�ramos llevado excelente. S/todo x la m�sica jarocha."	false			uber_meister	125817347	"La pel�cula de Hidalgo: muy bn. Si as� fue el cura, creo que nos hubi�ramos llevado excelente. S/todo x la m�sica jarocha."
-1	25945775303	10002404	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	@dreaFUCKINGbaby now that just made u that much cool! Now I know who gets an invite when these fights come on lmao	false		61658451	N3lly_Nel	101086018	@dreaFUCKINGbaby now that just made u that much cool! Now I know who gets an invite when these fights come on lmao
0	25945775509	10002419	2010-09-30 00:00:00	false	"<a href=""http://twitcam.com"" rel=""nofollow"">Twitcam.com</a>"	EL ES DUROP PERO NO SALE CON 2BLEK (@djjoelsd live on http://twitcam.com/279v5)	false			rafakiller	91001412	EL ES DUROP PERO NO SALE CON 2BLEK (@djjoelsd live on http://twitcam.com/279v5)
1	25945775609	10002420	2010-09-30 00:00:00	false	web	"@HaidyCollado mi vida, te adoro :')"	false		94468112	Brenda_Almonte	172527050	"@HaidyCollado mi vida, te adoro :')"
-1	25945775608	10002423	2010-09-30 00:00:00	false	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Twitter for Android</a>"	0 grader ute. F�rsta g�ngen jag skrapade rutorna p� bilen.	false			joeledvardsson	98629115	0 grader ute. F�rsta g�ngen jag skrapade rutorna p� bilen.
-1	25945775709	10002425	2010-09-30 00:00:00	false	web	"tbm quero ir dormir, mas cade o sono? =("	false			ancsv	145912919	"tbm quero ir dormir, mas cade o sono? =("
-1	25945775700	10002432	2010-09-30 00:00:00	false	web	@DigitalChoclate now thats fucked up..lol.	false		18063366	QueenEgypt_PPE	57781018	@DigitalChoclate now thats fucked up..lol.
0	25945775800	10002440	2010-09-30 00:00:00	false	"<a href=""http://www.snaptu.com"" rel=""nofollow"">Snaptu.com</a>"	Tbok aj ank alfa eRT @nitatwinn: Smua kerjaan gue yg kerjainRT @ELZOEZOE: Knapa loh?RT @nitatwinn: Cape banget lohh -_-	false			ELZOEZOE	78579463	Tbok aj ank alfa eRT @nitatwinn: Smua kerjaan gue yg kerjainRT @ELZOEZOE: Knapa loh?RT @nitatwinn: Cape banget lohh -_-
0	25945775906	10002447	2010-09-30 00:00:00	false	"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"	@AndrewStickley OHMYGAWD. WELL THEN. I HAVE A P3N15	false		175561342	RiaaTheRejectt	72392398	@AndrewStickley OHMYGAWD. WELL THEN. I HAVE A P3N15
-1	25945776006	10002450	2010-09-30 00:00:00	false	web	"So I don't feel well. I think I'm going to barf...HEY, WHO WANTS TO HOLD MY HAIR BACK?!?!??"	false			MrPieczynski	26325238	"So I don't feel well. I think I'm going to barf...HEY, WHO WANTS TO HOLD MY HAIR BACK?!?!??"
0	25945776108	10002458	2010-09-30 00:00:00	false	web	"@gabrielavianna9 sorry, n era p vc hahahahahha"	false		95743326	csnovis	92094906	"@gabrielavianna9 sorry, n era p vc hahahahahha"
0	25945776100	10002459	2010-09-30 00:00:00	false	web	@juliacscunha fala o que tu quer	false		42106602	waannessa	85968659	@juliacscunha fala o que tu quer
-1	25945776103	10002464	2010-09-30 00:00:00	false	"<a href=""http://www.sidekick.com"" rel=""nofollow"">T-Mobile Sidekick</a>"	Stupid bitch in my class behind me talking about guppy tea house	false			deebs4tweets	183758774	Stupid bitch in my class behind me talking about guppy tea house
-1	25945776204	10002468	2010-09-30 00:00:00	false	"<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>"	No bitch......is worth chasin............	false			KiidShyne	153837713	No bitch......is worth chasin............
-1	25945776402	10002481	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	I won't believe that Lil Wayne is not a human being until he starts rappin in numbers like he said he would -____-	false			UGotABabyDick	97350818	I won't believe that Lil Wayne is not a human being until he starts rappin in numbers like he said he would -____-
1	25945776504	10002495	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	OMG!! My momma on Facebook!! BLAHAHAHAHAHAA!!!!	false			slicKGilchrist	18862058	OMG!! My momma on Facebook!! BLAHAHAHAHAHAA!!!!
-1	25945776700	10002502	2010-09-30 00:00:00	false	"<a href=""http://m.dabr.co.uk"" rel=""nofollow"">Dabr</a>"	@BONiTA_MONTANA lol oh tell dat mutha fucka 2 kall u rite now asap dnt be waitin	false		46473945	Staxck_HeSmOOve	32482153	@BONiTA_MONTANA lol oh tell dat mutha fucka 2 kall u rite now asap dnt be waitin
1	25945776703	10002504	2010-09-30 00:00:00	false	"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"	If you want to be my lover you gotta get with my friends. Lol	false			Kola_Bee	64967135	If you want to be my lover you gotta get with my friends. Lol
-1	25945776803	10002506	2010-09-30 00:00:00	false	web	"I feel like shit, but at least I feel something."	false			deathjah	80384205	"I feel like shit, but at least I feel something."
-1	25945776502	10002510	2010-09-30 00:00:00	false	"<a href=""http://www.ubertwitter.com/bb/download.php"" rel=""nofollow"">�berTwitter</a>"	@YuBetaMentionMe lol omg I think its true. Yeah I haven't slept on my back since those dreams are tooo scary	false		30775886	blah_blah_idc	71369949	@YuBetaMentionMe lol omg I think its true. Yeah I haven't slept on my back since those dreams are tooo scary
-1	25945776409	10002511	2010-09-30 00:00:00	false	web	RT @palacio_negro29: wii mi sobrinitha nacio el viernes aun no sabes nombre sujerencias???	false			palacio_negro29	190412288	RT @palacio_negro29: wii mi sobrinitha nacio el viernes aun no sabes nombre sujerencias???
0	25945776507	10002512	2010-09-30 00:00:00	false	web	RT @Francobattis: @tomasalcortaa Ahora me decis que estudias periodismo en el instituto de trejo y derqui creo q es y carton lleno jaja	false			Francobattis	139820313	RT @Francobattis: @tomasalcortaa Ahora me decis que estudias periodismo en el instituto de trejo y derqui creo q es y carton lleno jaja
0	25945776802	10002518	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	@riskyrevenge you barely tweet anymore it's cray cray	false		16537861	aprilkeane	176258266	@riskyrevenge you barely tweet anymore it's cray cray
-1	25945777008	10002523	2010-09-30 00:00:00	false	"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	@macaenHD  y tu  ya ni me saludas!	false		44746236	x_alejandrro	41295979	@macaenHD  y tu  ya ni me saludas!
1	25945777001	10002524	2010-09-30 00:00:00	false	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>"	@RicardoRP7 DEMASIADO bueno ......	false		98729337	solyzambrano	128129639	@RicardoRP7 DEMASIADO bueno ......
1	25945776704	10002528	2010-09-30 00:00:00	false	web	famous like a drug that im taking to much of	false			ThatTallGuySFD	128748628	famous like a drug that im taking to much of
1	25945777206	10002543	2010-09-30 00:00:00	false	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">mobile web</a>"	eating a big bowl of cereal	false			itsisrael	193476765	eating a big bowl of cereal
0	25945777304	10002549	2010-09-30 00:00:00	false	"<a href=""http://twitter.com/"" rel=""nofollow"">Twitter for iPhone</a>"	@Javier_Alatorre mmmmm yummmmm. Kierooo  #gorditas itsmenas	false		75334313	Harpakk	191169396	@Javier_Alatorre mmmmm yummmmm. Kierooo  #gorditas itsmenas
-1	25945777501	10002562	2010-09-30 00:00:00	false	web	@JarrellCupcakes haha id be a SICK person to lie about that kind of thing.. i REALLY wish it wasn't true.. but : it is	false		183381666	SourPatchBieber	77382805	@JarrellCupcakes haha id be a SICK person to lie about that kind of thing.. i REALLY wish it wasn't true.. but : it is
1	25945777500	10002565	2010-09-30 00:00:00	false	"<a href=""http://www.snaptu.com"" rel=""nofollow"">Snaptu.com</a>"	Iya sama sama kaRT @alchiandaputri: Makasih ya dir RT @diramaulida: @alchiandaputri happy	false			diramaulida	179111215	Iya sama sama kaRT @alchiandaputri: Makasih ya dir RT @diramaulida: @alchiandaputri happy
0	25945777601	10002570	2010-09-30 00:00:00	false	web	ya AYUDAME!	false			alli_15	132712169	ya AYUDAME!
0	25945777604	10002572	2010-09-30 00:00:00	false	web	@_Chamusca A m�sica final ser� usada.	false		60164966	disimo18	57390295	@_Chamusca A m�sica final ser� usada.
